"code_site";"code_station";"grandeur_hydro";"date_debut_serie";"date_fin_serie";"statut_serie";"code_systeme_alti_serie";"date_obs";"resultat_obs";"code_methode_obs";"libelle_methode_obs";"code_qualification_obs";"libelle_qualification_obs";"continuite_obs_hydro";"longitude";"latitude"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T23:00:00Z";"4";"31";"2024-07-23T22:30:00Z";"1944.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T23:00:00Z";"4";"31";"2024-07-23T22:30:00Z";"194000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T23:00:00Z";"4";"31";"2024-07-23T22:20:00Z";"1943.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T23:00:00Z";"4";"31";"2024-07-23T22:20:00Z";"192000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T23:00:00Z";"4";"31";"2024-07-23T22:10:00Z";"1943.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T23:00:00Z";"4";"31";"2024-07-23T22:10:00Z";"192000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T22:00:00Z";"4";"31";"2024-07-23T22:00:00Z";"1943.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T22:00:00Z";"4";"31";"2024-07-23T22:00:00Z";"192000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T22:00:00Z";"4";"31";"2024-07-23T21:50:00Z";"1943.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T22:00:00Z";"4";"31";"2024-07-23T21:50:00Z";"192000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T22:00:00Z";"4";"31";"2024-07-23T21:40:00Z";"1943.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T22:00:00Z";"4";"31";"2024-07-23T21:40:00Z";"192000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T22:00:00Z";"4";"31";"2024-07-23T21:30:00Z";"1943.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T22:00:00Z";"4";"31";"2024-07-23T21:30:00Z";"192000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T22:00:00Z";"4";"31";"2024-07-23T21:20:00Z";"1943.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T22:00:00Z";"4";"31";"2024-07-23T21:20:00Z";"192000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T22:00:00Z";"4";"31";"2024-07-23T21:10:00Z";"1943.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T22:00:00Z";"4";"31";"2024-07-23T21:10:00Z";"192000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T21:00:00Z";"4";"31";"2024-07-23T21:00:00Z";"1942.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T21:00:00Z";"4";"31";"2024-07-23T21:00:00Z";"191000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T21:00:00Z";"4";"31";"2024-07-23T20:50:00Z";"1942.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T21:00:00Z";"4";"31";"2024-07-23T20:50:00Z";"191000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T21:00:00Z";"4";"31";"2024-07-23T20:40:00Z";"1942.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T21:00:00Z";"4";"31";"2024-07-23T20:40:00Z";"191000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T21:00:00Z";"4";"31";"2024-07-23T20:30:00Z";"1942.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T21:00:00Z";"4";"31";"2024-07-23T20:30:00Z";"191000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T21:00:00Z";"4";"31";"2024-07-23T20:20:00Z";"1939.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T21:00:00Z";"4";"31";"2024-07-23T20:20:00Z";"187000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T21:00:00Z";"4";"31";"2024-07-23T20:10:00Z";"1939.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T21:00:00Z";"4";"31";"2024-07-23T20:10:00Z";"187000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T20:00:00Z";"4";"31";"2024-07-23T20:00:00Z";"1939.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T20:00:00Z";"4";"31";"2024-07-23T20:00:00Z";"187000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T20:00:00Z";"4";"31";"2024-07-23T19:50:00Z";"1939.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T20:00:00Z";"4";"31";"2024-07-23T19:50:00Z";"187000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T20:00:00Z";"4";"31";"2024-07-23T19:40:00Z";"1938.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T20:00:00Z";"4";"31";"2024-07-23T19:40:00Z";"186000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T20:00:00Z";"4";"31";"2024-07-23T19:30:00Z";"1938.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T20:00:00Z";"4";"31";"2024-07-23T19:30:00Z";"186000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T20:00:00Z";"4";"31";"2024-07-23T19:20:00Z";"1938.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T20:00:00Z";"4";"31";"2024-07-23T19:20:00Z";"186000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T20:00:00Z";"4";"31";"2024-07-23T19:10:00Z";"1936.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T20:00:00Z";"4";"31";"2024-07-23T19:10:00Z";"183000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T19:00:00Z";"4";"31";"2024-07-23T19:00:00Z";"1934.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T19:00:00Z";"4";"31";"2024-07-23T19:00:00Z";"180000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T19:00:00Z";"4";"31";"2024-07-23T18:50:00Z";"1933.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T19:00:00Z";"4";"31";"2024-07-23T18:50:00Z";"179000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T19:00:00Z";"4";"31";"2024-07-23T18:40:00Z";"1933.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T19:00:00Z";"4";"31";"2024-07-23T18:40:00Z";"179000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T19:00:00Z";"4";"31";"2024-07-23T18:30:00Z";"1934.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T19:00:00Z";"4";"31";"2024-07-23T18:30:00Z";"180000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T19:00:00Z";"4";"31";"2024-07-23T18:20:00Z";"1933.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T19:00:00Z";"4";"31";"2024-07-23T18:20:00Z";"179000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T19:00:00Z";"4";"31";"2024-07-23T18:10:00Z";"1936.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T19:00:00Z";"4";"31";"2024-07-23T18:10:00Z";"183000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T18:00:00Z";"4";"31";"2024-07-23T18:00:00Z";"1934.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T18:00:00Z";"4";"31";"2024-07-23T18:00:00Z";"180000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T18:00:00Z";"4";"31";"2024-07-23T17:50:00Z";"1931.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T18:00:00Z";"4";"31";"2024-07-23T17:50:00Z";"176000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T18:00:00Z";"4";"31";"2024-07-23T17:40:00Z";"1928.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T18:00:00Z";"4";"31";"2024-07-23T17:40:00Z";"172000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T18:00:00Z";"4";"31";"2024-07-23T17:30:00Z";"1931.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T18:00:00Z";"4";"31";"2024-07-23T17:30:00Z";"176000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T18:00:00Z";"4";"31";"2024-07-23T17:20:00Z";"1927.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T18:00:00Z";"4";"31";"2024-07-23T17:20:00Z";"171000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T18:00:00Z";"4";"31";"2024-07-23T17:10:00Z";"1931.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T18:00:00Z";"4";"31";"2024-07-23T17:10:00Z";"176000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T17:00:00Z";"4";"31";"2024-07-23T17:00:00Z";"1924.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T17:00:00Z";"4";"31";"2024-07-23T17:00:00Z";"167000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T17:00:00Z";"4";"31";"2024-07-23T16:50:00Z";"1929.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T17:00:00Z";"4";"31";"2024-07-23T16:50:00Z";"173000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T17:00:00Z";"4";"31";"2024-07-23T16:40:00Z";"1931.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T17:00:00Z";"4";"31";"2024-07-23T16:40:00Z";"176000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T17:00:00Z";"4";"31";"2024-07-23T16:30:00Z";"1929.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T17:00:00Z";"4";"31";"2024-07-23T16:30:00Z";"173000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T17:00:00Z";"4";"31";"2024-07-23T16:20:00Z";"1931.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T17:00:00Z";"4";"31";"2024-07-23T16:20:00Z";"176000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T17:00:00Z";"4";"31";"2024-07-23T16:10:00Z";"1927.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T17:00:00Z";"4";"31";"2024-07-23T16:10:00Z";"171000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T16:00:00Z";"4";"31";"2024-07-23T16:00:00Z";"1933.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T16:00:00Z";"4";"31";"2024-07-23T16:00:00Z";"179000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T16:00:00Z";"4";"31";"2024-07-23T15:50:00Z";"1929.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T16:00:00Z";"4";"31";"2024-07-23T15:50:00Z";"173000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T16:00:00Z";"4";"31";"2024-07-23T15:40:00Z";"1932.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T16:00:00Z";"4";"31";"2024-07-23T15:40:00Z";"178000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T16:00:00Z";"4";"31";"2024-07-23T15:30:00Z";"1929.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T16:00:00Z";"4";"31";"2024-07-23T15:30:00Z";"173000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T16:00:00Z";"4";"31";"2024-07-23T15:20:00Z";"1939.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T16:00:00Z";"4";"31";"2024-07-23T15:20:00Z";"187000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T16:00:00Z";"4";"31";"2024-07-23T15:10:00Z";"1932.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T16:00:00Z";"4";"31";"2024-07-23T15:10:00Z";"178000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T15:00:00Z";"4";"31";"2024-07-23T15:00:00Z";"1941.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T15:00:00Z";"4";"31";"2024-07-23T15:00:00Z";"190000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T15:00:00Z";"4";"31";"2024-07-23T14:50:00Z";"1936.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T15:00:00Z";"4";"31";"2024-07-23T14:50:00Z";"183000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T15:00:00Z";"4";"31";"2024-07-23T14:40:00Z";"1932.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T15:00:00Z";"4";"31";"2024-07-23T14:40:00Z";"178000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T15:00:00Z";"4";"31";"2024-07-23T14:30:00Z";"1936.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T15:00:00Z";"4";"31";"2024-07-23T14:30:00Z";"183000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T15:00:00Z";"4";"31";"2024-07-23T14:20:00Z";"1929.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T15:00:00Z";"4";"31";"2024-07-23T14:20:00Z";"173000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T15:00:00Z";"4";"31";"2024-07-23T14:10:00Z";"1936.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T15:00:00Z";"4";"31";"2024-07-23T14:10:00Z";"183000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T14:00:00Z";"4";"31";"2024-07-23T14:00:00Z";"1931.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T14:00:00Z";"4";"31";"2024-07-23T14:00:00Z";"176000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T14:00:00Z";"4";"31";"2024-07-23T13:50:00Z";"1929.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T14:00:00Z";"4";"31";"2024-07-23T13:50:00Z";"173000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T14:00:00Z";"4";"31";"2024-07-23T13:40:00Z";"1934.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T14:00:00Z";"4";"31";"2024-07-23T13:40:00Z";"180000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T14:00:00Z";"4";"31";"2024-07-23T13:30:00Z";"1941.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T14:00:00Z";"4";"31";"2024-07-23T13:30:00Z";"190000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T14:00:00Z";"4";"31";"2024-07-23T13:20:00Z";"1928.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T14:00:00Z";"4";"31";"2024-07-23T13:20:00Z";"172000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T14:00:00Z";"4";"31";"2024-07-23T13:10:00Z";"1934.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T14:00:00Z";"4";"31";"2024-07-23T13:10:00Z";"180000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T13:00:00Z";"4";"31";"2024-07-23T13:00:00Z";"1932.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"Q";"2024-07-23T00:10:00Z";"2024-07-23T13:00:00Z";"4";"31";"2024-07-23T13:00:00Z";"178000.0";"12";"Interpolation";"12";"Douteuse";"true";"4.87504816603871";"46.78800780303116"
"U3120010";"U312001001";"H";"2024-07-23T00:10:00Z";"2024-07-23T13:00:00Z";"4";"31";"2024-07-23T12:50:00Z";"1933.0";"0";"Mesure";"16";"Non qualifiée";"true";"4.87504816603871";"46.78800780303116"
